id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoD_model,QoD_os-version,QoD_api-level,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
823,104,360,414.7163,29.96666667,0,44.3,0,1,3886,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,5,5,3,5,4
1572,149,360,776.7513,25.21666667,1,45.2,0,1,3887,4,4,GT-I9300,5.1.1(456c49d1b2),22,1,33,4,4,5,4,3,4
1465,139,360,182.79553,24.71666667,0,21.8,0,1,3888,5,4,D5803,4.4.4(suv3Rw),19,1,39,5,4,5,4,4,4
597,73,360,949.3431,25.6,1,44.86666667,0,1,3889,5,4,HTC One X+,4.1.1(122573.16),16,1,18,5,4,5,5,5,5
1808,172,360,399.9261,29.58333333,0,43.63333333,0,1,3904,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,28,5,4,5,4,4,4
1479,140,360,116.13682,11.91666667,0,21.81666667,0,1,3907,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,4,5,4,5,4
269,25,360,397.60385,29.68333333,2,43.96666667,0,1,3907,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,28,5,4,4,4,2,4
1475,140,360,1247.6451,23.91666667,0,43.91666667,0,1,3913,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,5,5,5,5,5
1825,174,360,526.34064,25.03333333,0,44.45,0,1,3919,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
963,120,360,776.7285,25.58333333,1,45.53333333,0,1,3920,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,5
1024,123,360,921.7976,30.66666667,1,45.05,0,1,3927,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
838,105,360,299.92303,30.08333333,0,44.25,0,1,3931,2,3,D5803,4.4.4(suv3Rw),19,1,43,2,2,5,3,3,4
322,33,360,607.89496,25.78333333,1,44.56666667,1,1,3934,4,2,GT-I9300,4.1.2(I9300XXELL4),16,1,26,5,3,5,4,4,4
1868,178,240,55.18401,24.96666667,0,22,0,1,3935,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,4,4,4
1483,141,360,86.30074,11.91666667,0,21.81666667,0,1,3965,4,4,GT-I9195,4.4.2(I9195XXUCNK4),19,1,24,5,4,5,4,5,4
1145,128,360,692.90955,6.45,0,12.26666667,0,1,3966,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,3,3,4,3
92,5,360,774.0078,25.66666667,1,44.36666667,1,2,3976,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,24,5,4,5,3,4,3
960,119,360,1104.7206,30.98333333,1,45.7,0,1,3990,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1122,127,360,409.38437,30.05,0,44.3,0,1,3993,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,5,5,5,5
1810,173,360,684.5784,25.23333333,1,45.2,0,1,3996,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,3,4,4
1693,159,360,425.55438,30.08333333,2,45.03333333,0,1,4006,4,1,D5803,4.4.4(suv3Rw),19,1,55,5,4,5,5,5,5
850,107,360,730.59686,24.63333333,0,43.76666667,0,1,4011,4,3,D5803,4.4.4(suv3Rw),19,1,26,4,2,2,3,2,2
905,117,360,424.48007,30.33333333,1,45.36666667,0,1,4013,4,3,Nexus 4,5.0.1(1602158),22,0,29,5,4,5,4,4,4
1553,147,360,572.68866,29.61666667,0,43.63333333,0,1,4016,5,4,HTC One_M8,5.0.1(457188.4),21,1,28,5,3,5,4,4,4
1821,173,360,236.33104,29.63333333,0,43.93333333,0,1,4019,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
1051,124,360,438.10886,24.58333333,0,43.78333333,0,2,4025,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,4,4,4,4
356,37,360,1339.0653,26.16666667,1,45.55,0,2,4025,4,2,GT-I9300,4.1.2(I9300XXELL4),16,1,21,5,2,5,3,4,3
1097,126,360,825.4902,29.5,0,44.16666667,0,3,4043,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,4,4,4,4
1870,178,360,217.72295,29.75,0,43.96666667,0,1,4050,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,4,4,4
1041,124,360,954.21045,25.71666667,1,45.2,0,1,4055,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
843,106,360,332.6225,30.68333333,1,44.85,0,1,4063,2,3,D5803,4.4.4(suv3Rw),19,1,53,5,2,5,3,3,3
1558,147,360,3918.2935,30.86666667,1,45.36666667,0,1,4063,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,28,5,4,5,4,1,4
1151,128,360,702.69946,24.95,0,44.13333333,0,1,4071,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,4,4,4,5
1856,176,360,412.9747,30,0,44.3,0,1,4071,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,40,5,4,5,4,4,4
576,68,360,648.00256,25.5,1,45.2,0,1,4076,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,2,5,4,3,4
1869,178,360,245.71848,29.95,0,44.3,0,1,4081,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,23,5,4,5,4,4,4
558,66,360,945.25073,25.96666667,1,44.55,1,1,4083,2,2,GT-I9300,4.1.2(I9300XXELL4),16,0,23,5,5,5,5,5,5
462,52,360,684.42847,25.33333333,1,45.2,0,1,4097,2,1,D5803,4.4.4(suv3Rw),19,1,26,5,3,5,4,4,4
913,117,360,708.25836,25.23333333,1,45.2,0,1,4112,2,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
914,117,360,334.63806,31.06666667,1,45.41666667,0,1,4112,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
569,67,360,294.62167,30.31666667,0,44.3,0,2,4115,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,5,5,4,4,5
1259,133,360,1341.7411,25.9,1,45.55,0,1,4130,4,3,D5803,4.4.4(suv3Rw),19,1,31,5,4,5,5,5,5
937,118,360,658.2222,25.26666667,1,45.2,0,1,4136,4,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
1413,138,360,1254.3291,29.85,2,43.9,0,1,4137,4,4,Nexus 4,5.0.1(1602158),22,1,26,5,5,5,5,5,5
1481,141,240,49.079533,11.91666667,0,21.83333333,0,1,4142,4,4,GT-I9195,4.4.2(I9195XXUCNK4),19,1,24,5,5,5,5,5,5
995,121,360,551.7555,25.6,1,45.56666667,0,1,4147,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
609,75,360,424.21616,30.5,1,45.35,0,2,4147,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,17,5,3,4,2,4,2
166,10,360,425.2595,30.43333333,0,44.43333333,0,2,4150,4,2,GT-I9300,4.1.2(I9300XXELL4),16,0,25,5,2,5,3,4,3
1487,142,360,552.03455,24.88333333,0,44.13333333,0,1,4162,4,4,D5803,4.4.4(suv3Rw),19,1,36,5,4,5,5,5,5
1550,146,360,74.61708,11.95,0,21.83333333,0,1,4164,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,49,5,3,4,3,4,3
1807,172,360,818.8372,30.08333333,0,44.26666667,0,1,4166,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,28,5,3,5,5,4,4
461,52,240,115.23784,23.96666667,0,22.1,0,1,4171,2,3,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,3,4,3
972,121,360,224.01334,30.1,0,44.26666667,0,1,4174,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,5
492,57,360,920.502,30.6,4,45.03333333,0,1,4175,4,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,31,5,4,5,4,4,4
970,121,360,301.19464,25.38333333,0,44.85,0,1,4180,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1731,165,360,390.82962,30.11666667,0,44.3,0,1,4184,2,3,Nexus 4,5.1.1(478106bf5f),22,1,48,5,3,5,4,3,4
1266,134,360,898.20355,25.2,1,45.2,0,2,4184,4,3,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,5,5,5
241,21,360,1339.0822,26.15,1,44.81666667,1,2,4185,4,4,GT-I9300,4.1.2(I9300XXELL4),16,0,27,5,5,5,5,5,5
896,116,360,630.15686,25.06666667,0,44.46666667,0,2,4197,4,3,D5803,4.4.4(suv3Rw),19,1,22,5,4,4,3,4,3
777,96,360,708.6914,24.85,0,44.13333333,0,2,4207,4,3,HTC One X+,4.1.1(122573.16),16,1,23,5,3,3,4,3,3
1653,154,360,137.29729,13.03333333,1,22.65,0,1,4212,5,4,GT-I9195,4.4.2(I9195XXUCNK4),19,0,30,4,3,5,1,2,2
1796,172,360,392.33832,29.71666667,0,43.95,0,2,4223,2,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,28,5,4,5,4,4,4
188,15,360,1115.435,29.93333333,2,45.03333333,0,1,4225,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,24,5,3,4,4,3,3
997,122,360,327.32605,29.73333333,0,43.96666667,0,1,4226,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1703,161,360,63.670383,12.21666667,1,22.65,0,1,4259,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,45,5,2,5,2,3,2
866,110,360,660.30786,25.63333333,1,45.88333333,0,1,4266,2,3,D5803,4.4.4(suv3Rw),19,1,20,2,4,4,3,5,4
664,83,360,1339.1001,25.96666667,2,45.55,0,1,4266,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,30,5,3,5,4,4,4
1090,125,360,1200.957,31.03333333,1,45.7,0,1,4290,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
861,110,360,425.24335,30.36666667,1,45.36666667,0,1,4299,4,3,GT-I9300,4.3(I9300XXUGNB5),18,1,20,2,4,5,4,4,4
541,64,360,682.9601,25.18333333,1,45.2,0,1,4301,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,4,3,4,3
992,121,360,1219.3162,30.83333333,1,45.7,0,2,4323,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
839,105,360,610.0754,25.65,0,45.88333333,0,2,4341,2,3,D5803,4.4.4(suv3Rw),19,1,43,2,1,5,4,3,3
1482,141,360,59.526855,11.11666667,8,22.1,0,1,4347,4,4,GT-I9195,4.4.2(I9195XXUCNK4),19,1,24,5,4,5,3,5,4
1476,140,240,116.247154,23.95,0,22.1,0,1,4353,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,4,5,4,5,4
1873,179,360,530.2604,25,0,44.13333333,0,1,4357,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,5,4,4,4
563,66,360,1107.338,30.91666667,1,45.38333333,0,1,4367,5,4,GT-I9300,4.1.2(I9300XXELL4),16,0,23,5,3,4,4,4,4
781,96,360,580.5698,25.68333333,1,45.88333333,0,1,4381,4,3,HTC One X+,4.1.1(122573.16),16,1,23,5,4,4,3,2,4
1236,131,360,660.1731,25.53333333,1,45.53333333,0,1,4385,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,5,5,5,5,5
832,104,360,743.89886,25.38333333,1,45.53333333,0,1,4386,2,3,D5803,4.4.4(suv3Rw),19,0,21,5,4,5,4,4,4
961,120,360,424.63986,30.11666667,1,45.03333333,0,1,4391,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1103,126,360,870.30597,29.96666667,1,45.35,0,2,4393,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,5
1859,177,360,380.67197,25.7,1,45.53333333,0,1,4418,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,17,4,4,5,4,4,4
834,105,360,1044.5887,30.36666667,1,45.68333333,0,1,4421,2,3,D5803,4.4.4(suv3Rw),19,1,43,5,2,5,4,4,4
1831,174,360,606.3825,25.5,1,45.2,0,1,4452,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,3,5,3,3,4
1118,127,360,772.98535,25.55,1,45.53333333,0,1,4457,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,4,5,4,4,4
1431,138,360,86.69083,8.583333333,1,22.55,0,1,4459,4,4,Nexus 4,5.0.1(1602158),22,1,26,5,4,5,3,4,3
1289,134,360,97.65776,11.91666667,0,21.81666667,0,1,4462,5,4,D5803,4.4.4(suv3Rw),19,1,26,5,4,5,3,4,3
1844,175,360,392.51273,29.7,0,43.93333333,0,2,4465,4,3,D5803,4.4.4(suv3Rw),19,1,52,5,4,5,4,4,4
1162,128,360,731.3587,25.25,1,45.53333333,0,3,4467,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,5,5,5
1027,123,360,775.8397,25.46666667,1,45.53333333,0,1,4471,2,3,D5803,4.4.4(suv3Rw),19,1,24,5,4,5,4,4,4
1598,150,360,478.9504,25.38333333,0,44.46666667,0,2,4473,4,4,D5803,4.4.4(suv3Rw),19,1,55,5,3,5,3,4,4
1106,126,360,1141.532,25.8,0,45.2,0,1,4488,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
921,117,360,1044.8209,25.78333333,1,45.2,0,1,4526,4,3,D5803,4.4.4(suv3Rw),19,0,29,5,4,5,4,4,4
1832,174,360,1214.1165,30.95,1,45.7,0,1,4539,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
209,18,360,565.6262,30.68333333,4,44.83333333,0,1,4540,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,33,5,2,5,5,5,4
195,16,360,953.74475,31.01666667,6,45.7,0,1,4554,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,4,4,4,4
1761,166,360,423.69046,30.15,1,45.03333333,0,1,4560,2,3,Nexus 4,5.0.1(1602158),22,0,30,5,4,5,3,4,3
1264,133,360,253.50586,25.88333333,1,45.2,0,2,4567,2,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,31,5,4,5,4,4,4
1153,128,360,1222.3351,30.93333333,0,45.7,0,1,4573,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,4,4,4
718,86,360,549.678,24.75,4,44.13333333,0,2,4583,2,3,D5803,4.4.4(suv3Rw),19,1,25,5,3,4,3,4,4
1833,174,360,538.0714,30.53333333,1,45.7,0,1,4598,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,4,4
667,83,360,834.6401,26.01666667,1,45.55,0,2,4599,4,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,30,5,3,4,3,4,3
423,46,360,482.98114,24.76666667,0,43.8,0,1,4619,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,5,5,4,5
1265,133,360,920.76843,30.78333333,1,45.36666667,0,1,4622,4,3,D5803,4.4.4(suv3Rw),19,1,31,5,4,5,5,5,5
1002,122,360,379.3636,25.51666667,0,45.2,0,1,4646,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1692,159,360,3652.6055,30.6,1,45.03333333,0,1,4648,5,1,D5803,4.4.4(suv3Rw),19,1,55,4,3,5,4,4,4
1681,158,360,224.46495,30.11666667,0,44.3,0,1,4680,2,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,40,5,3,5,4,3,4
1089,125,360,604.6621,25.28333333,0,44.85,0,1,4682,2,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1100,126,360,424.13144,25.56666667,1,45.2,0,1,4689,2,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,5
812,102,360,182.2906,24.91666667,3,21.83333333,0,2,4697,4,1,D5803,4.4.4(suv3Rw),19,1,19,5,2,4,2,2,2
783,97,360,835.0825,25.58333333,1,45.2,0,1,4711,5,1,SM-G900F,4.4.2(G900FXXU1ANG2),16,1,19,5,3,5,4,4,4
1226,131,360,561.90027,29.65,0,43.95,0,1,4730,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,2,5,4,4,4
1037,124,360,1052.9753,30.2,1,45.66666667,0,1,4736,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
495,58,360,833.88007,25.7,0,45.55,0,1,4736,5,1,GT-I9300,4.1.2(I9300XXELL4),16,1,44,5,4,4,3,4,4
1811,173,360,365.7182,25.53333333,1,45.53333333,0,3,4738,4,3,GT-I9195,4.4.2(I9195XXUCNK4),19,1,31,5,4,5,4,4,4
1125,127,360,301.1933,25.63333333,1,45.21666667,0,1,4739,2,3,D5803,4.4.4(suv3Rw),19,1,23,5,5,4,3,3,3
858,110,360,901.0011,25.51666667,1,45.2,0,1,4773,4,3,Nexus 4,5.0.1(1602158),22,1,20,2,3,4,3,3,3
728,87,360,413.06134,29.85,0,44.26666667,0,1,4810,2,3,ARCHOS 101G9,4.0.4(20130118.175432),15,1,28,5,4,5,4,2,4
976,121,360,943.25085,25.78333333,1,45.2,0,1,4812,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1231,131,360,901.09924,25.61666667,1,45.51666667,0,1,4812,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
938,118,360,565.4359,30.63333333,1,44.8,0,1,4813,4,3,D5803,4.4.4(suv3Rw),19,1,35,5,4,5,4,4,4
824,102,360,692.46765,25.2,1,45.2,0,1,4820,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,19,5,4,5,3,4,3
55,1,360,607.0582,25.23333333,0,44.13333333,0,1,4822,2,3,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,4,4,5,4,4,4
1551,146,360,654.7805,29.68333333,0,43.95,0,1,4826,5,4,GT-I9300,5.1.1(456c49d1b2),22,1,49,5,3,5,4,3,4
1245,131,360,224.21706,30.08333333,0,44.26666667,0,1,4827,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1242,131,360,660.538,25.2,1,44.81666667,1,1,4830,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,5,5,5
1727,164,360,424.71362,30.38333333,1,45.36666667,0,1,4835,2,3,HTC One_M8,5.0.1(457188.4),21,1,30,5,4,5,4,4,4
550,65,360,1227.6448,31.05,1,45.05,0,2,4870,2,2,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,4,4,4,4
1214,131,360,1337.9847,25.96666667,0,45.55,0,1,4871,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,5,4,4,4
769,94,360,392.7638,30.11666667,0,44.31666667,0,1,4889,2,3,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,26,5,4,4,4,4,4
276,26,360,448.08575,25.13333333,1,45.18333333,0,4,4892,4,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,33,5,2,4,4,4,2
1589,149,360,921.3,30.58333333,1,45.03333333,0,1,4894,5,4,D5803,4.4.4(suv3Rw),19,1,33,5,4,5,4,4,4
1204,130,360,301.50903,25.58333333,0,45.2,0,1,4914,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
1243,131,360,301.38168,25.5,1,45.2,0,1,4931,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,5,5,5
465,52,360,301.0306,25.43333333,1,44.85,0,1,4938,5,4,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,26,5,4,5,4,4,4
1099,126,360,658.50684,25.3,1,45.2,0,1,4945,4,3,D5803,4.4.4(suv3Rw),19,1,19,5,4,5,4,4,4
873,111,360,332.62872,30.83333333,1,45.06666667,0,1,4945,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,4,5,3,4,3
1477,140,360,91.28157,8.566666667,1,22.55,0,2,4950,4,4,D5803,4.4.4(suv3Rw),19,1,40,2,4,5,4,5,4
1797,172,360,659.44385,24.86666667,2,44.15,0,2,4976,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,28,5,4,5,3,4,4
860,110,360,1221.9266,30.98333333,1,45.7,0,1,4988,2,3,GT-I9300,4.3(I9300XXUGNB5),18,1,20,2,4,5,4,5,4
469,53,360,1334.588,25.91666667,1,45.55,0,1,4995,2,3,HTC One X+,4.1.1(122573.16),16,1,24,5,4,5,5,5,5
682,86,360,922.36066,30.78333333,1,45.36666667,0,2,5027,4,3,D5803,4.4.4(suv3Rw),19,1,25,5,4,4,4,3,3
1705,161,360,137.34753,12.23333333,1,22.63333333,0,1,5034,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,45,5,2,5,2,3,2
279,27,360,819.0256,25.38333333,1,45.2,0,1,5050,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,27,5,3,5,4,3,4
1252,132,360,551.10583,25.48333333,1,45.53333333,0,2,5065,4,2,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1716,163,360,240.56502,25.8,0,22.51666667,0,1,5070,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,5,4,5,4,4,4
1769,167,360,833.6795,25.56666667,1,45.2,1,1,5090,2,3,SM-N9005,4.4.2(N9005XXUGNI4),19,0,30,5,3,5,3,3,3
1001,122,360,552.84,25.51666667,0,45.55,0,1,5157,4,3,D5803,4.4.4(suv3Rw),19,1,32,5,4,5,4,4,4
1836,174,360,815.8241,24.73333333,0,44.13333333,0,2,5216,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,3,4
1704,161,360,204.47592,30.3,1,22.76666667,0,1,5220,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,45,5,3,5,2,3,2
1167,129,360,360.3689,24.08333333,0,44.26666667,0,1,5226,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1772,167,360,439.07904,24.51666667,0,43.78333333,0,3,5233,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,0,30,5,3,3,4,4,3
292,28,360,791.97736,30.93333333,1,44.58333333,1,2,5267,4,2,GT-I9300,4.1.2(I9300XXELL4),16,0,28,5,2,4,4,1,3
1781,169,360,399.16547,30.38333333,0,44.21666667,0,3,5268,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,45,4,3,5,4,4,4
555,65,360,546.67255,30.78333333,1,45.41666667,0,1,5298,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,26,5,4,5,4,4,4
1799,172,360,730.8263,24.61666667,0,43.8,0,2,5327,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,28,5,4,5,4,4,4
52,1,360,962.8802,25.95,0,44.61666667,1,1,5354,2,3,ARCHOS 101G9,4.0.4(20130118.175432),15,1,22,4,4,5,3,1,3
1186,130,360,466.6406,30.53333333,1,45.7,0,1,5365,2,3,D5803,4.4.4(suv3Rw),19,1,29,5,4,5,4,4,4
683,86,360,540.14966,30.23333333,0,45.36666667,0,1,5432,4,3,D5803,4.4.4(suv3Rw),19,1,25,5,3,5,4,3,4
1784,170,240,115.50014,23.88333333,0,22.1,0,2,5443,2,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,29,5,3,5,3,4,4
803,101,360,607.6819,25.31666667,1,44.85,0,1,5459,2,3,GT-I9300,4.1.2(I9300XXELL4),16,0,32,5,3,5,3,5,4
275,26,360,333.71844,31.1,1,45.48333333,0,1,5482,4,4,GT-I9195,4.4.2(I9195XXUCNK1),19,1,33,5,2,5,3,4,3
506,60,360,545.01074,30.58333333,0,45.7,0,2,5500,2,3,HTC One X+,4.1.1(122573.16),16,1,38,5,3,5,4,4,4
1777,168,360,412.2311,29.8,0,43.96666667,0,1,5503,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,27,5,3,5,4,4,4
1213,130,360,1050.8096,30.3,1,45.68333333,0,1,5531,4,3,D5803,4.4.4(suv3Rw),19,1,29,5,3,5,5,5,5
1261,133,360,719.6817,24.86666667,2,44.15,0,2,5571,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,31,5,4,5,4,4,4
1131,127,360,1337.5414,25.7,1,45.41666667,0,2,5572,4,3,D5803,4.4.4(suv3Rw),19,1,23,5,3,4,3,3,3
1838,174,360,900.6103,29.91666667,0,44.23333333,0,2,5579,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,4,5,4,5,4
782,97,360,494.89688,24.78333333,0,43.78333333,0,1,5649,5,1,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,19,5,3,5,4,5,4
1073,125,360,1339.0834,25.71666667,1,44.96666667,1,2,5681,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
365,38,360,1104.1824,26.05,1,45.55,0,1,5744,5,4,GT-I9195,4.4.2(I9195XXUCNK1),19,0,19,5,3,5,4,4,4
1426,138,360,424.15936,30.51666667,2,45.38333333,0,1,5764,4,4,GT-I9300,4.3(I9300XXUGNB5),18,1,26,5,5,5,5,5,5
1713,162,360,86.31781,13.33333333,1,22.26666667,1,1,5773,4,4,ARCHOS 101G9,4.0.4(20130118.175432),15,0,50,4,3,5,2,4,2
1152,128,360,614.01294,25.31666667,1,45.2,0,2,5777,4,3,D5803,4.4.4(suv3Rw),19,1,27,5,4,4,4,4,4
1841,174,360,549.7765,25.5,1,45.53333333,0,1,5863,4,3,SM-N9005,4.4.2(N9005XXUGNI4),19,1,50,5,3,5,3,4,4
1529,144,360,3784.9407,25.4,1,45.2,0,1,5881,5,4,Nexus 4,5.0.1(1602158),22,1,41,5,5,5,5,5,5
1697,159,360,408.66455,29.71666667,0,43.96666667,0,1,5901,4,1,D5803,4.4.4(suv3Rw),19,1,55,4,3,4,4,4,4
731,88,360,834.4832,25.7,1,45.55,0,1,5914,2,3,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,24,5,4,5,4,3,4
806,101,360,408.46854,29.66666667,0,43.96666667,0,1,5939,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,0,32,5,4,4,2,3,3
1874,179,360,556.2087,29.65,0,43.95,0,1,5947,4,3,GT-I9195,4.4.2(I9195XXUCNK1),19,1,26,5,4,5,3,4,4
1163,128,360,301.682,25.46666667,1,45.2,0,2,5967,2,3,D5803,4.4.4(suv3Rw),19,1,27,5,3,5,4,4,4
681,86,360,991.6807,30.66666667,1,45.05,0,1,5974,4,3,D5803,4.4.4(suv3Rw),19,1,25,5,3,5,4,3,4
1033,124,360,657.85864,25.51666667,1,45.53333333,0,1,5975,4,3,D5803,4.4.4(suv3Rw),19,1,30,5,4,5,4,4,4
1783,169,360,360.45676,24.08333333,0,44.26666667,0,1,6008,4,3,SM-G900F,5.0(G900FXXU1BOC2),21,1,45,4,4,5,5,5,5
355,36,360,332.51288,30.98333333,1,44.06666667,0,2,6023,2,2,HTC One X+,4.1.1(122573.16),16,1,38,5,3,5,3,4,3
387,40,360,518.2828,25.58333333,1,44.3,1,2,6028,2,2,GT-I9300,4.1.2(I9300XXELL4),16,1,21,5,4,5,4,4,4
733,88,360,472.47046,24.7,2,44.13333333,0,2,6034,2,3,SM-G900F,4.4.2(G900FXXU1ANG2),19,1,24,5,5,4,5,4,4
303,31,360,552.30176,25.6,1,45.88333333,0,1,6051,5,1,GT-I9195,4.4.2(I9195XXUCNK1),19,1,25,5,2,5,4,4,3
